0.000 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=none idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=0.000, NAV_HEADING=0.000, NAV_SPEED=0.000, NAV_X=0.000, NAV_Y=0.000}
0.110 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=none idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=0.000, NAV_HEADING=0.000, NAV_SPEED=0.000, NAV_X=0.000, NAV_Y=0.000}
66.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=70.783, NAV_HEADING=89.521, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.024, NAV_VX=0.020, NAV_VY=0.014, NAV_X=-5.337, NAV_Y=-4.154, NAV_YAW=-1.562, NAV_Z=-70.783}
68.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=70.446, NAV_HEADING=89.525, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.026, NAV_VX=0.022, NAV_VY=0.014, NAV_X=-5.307, NAV_Y=-4.126, NAV_YAW=-1.563, NAV_Z=-70.446}
70.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=70.108, NAV_HEADING=89.517, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.027, NAV_VX=0.023, NAV_VY=0.014, NAV_X=-5.274, NAV_Y=-4.097, NAV_YAW=-1.562, NAV_Z=-70.108}
72.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=69.770, NAV_HEADING=89.523, NAV_PITCH=0.035, NAV_ROLL=0.000, NAV_SPEED=0.029, NAV_VX=0.025, NAV_VY=0.014, NAV_X=-5.238, NAV_Y=-4.070, NAV_YAW=-1.562, NAV_Z=-69.770}
74.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=69.431, NAV_HEADING=89.517, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.030, NAV_VX=0.027, NAV_VY=0.014, NAV_X=-5.198, NAV_Y=-4.042, NAV_YAW=-1.562, NAV_Z=-69.431}
76.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=69.093, NAV_HEADING=89.510, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.031, NAV_VX=0.028, NAV_VY=0.013, NAV_X=-5.155, NAV_Y=-4.015, NAV_YAW=-1.562, NAV_Z=-69.093}
78.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=68.755, NAV_HEADING=89.517, NAV_PITCH=0.036, NAV_ROLL=-0.000, NAV_SPEED=0.033, NAV_VX=0.030, NAV_VY=0.013, NAV_X=-5.109, NAV_Y=-3.988, NAV_YAW=-1.562, NAV_Z=-68.755}
80.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=68.416, NAV_HEADING=89.527, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.034, NAV_VX=0.031, NAV_VY=0.013, NAV_X=-5.060, NAV_Y=-3.961, NAV_YAW=-1.563, NAV_Z=-68.416}
82.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=68.078, NAV_HEADING=89.520, NAV_PITCH=0.035, NAV_ROLL=0.000, NAV_SPEED=0.035, NAV_VX=0.033, NAV_VY=0.013, NAV_X=-5.008, NAV_Y=-3.935, NAV_YAW=-1.562, NAV_Z=-68.078}
84.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=67.739, NAV_HEADING=89.523, NAV_PITCH=0.035, NAV_ROLL=0.000, NAV_SPEED=0.036, NAV_VX=0.034, NAV_VY=0.013, NAV_X=-4.954, NAV_Y=-3.909, NAV_YAW=-1.562, NAV_Z=-67.739}
86.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=67.400, NAV_HEADING=89.519, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.037, NAV_VX=0.035, NAV_VY=0.013, NAV_X=-4.897, NAV_Y=-3.884, NAV_YAW=-1.562, NAV_Z=-67.400}
88.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=38.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=67.061, NAV_HEADING=89.520, NAV_PITCH=0.035, NAV_ROLL=0.000, NAV_SPEED=0.038, NAV_VX=0.036, NAV_VY=0.012, NAV_X=-4.838, NAV_Y=-3.858, NAV_YAW=-1.562, NAV_Z=-67.061}
90.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=39.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=66.723, NAV_HEADING=89.517, NAV_PITCH=0.036, NAV_ROLL=-0.000, NAV_SPEED=0.039, NAV_VX=0.037, NAV_VY=0.012, NAV_X=-4.778, NAV_Y=-3.833, NAV_YAW=-1.562, NAV_Z=-66.723}
92.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=39.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=66.384, NAV_HEADING=89.517, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.040, NAV_VX=0.038, NAV_VY=0.012, NAV_X=-4.715, NAV_Y=-3.808, NAV_YAW=-1.562, NAV_Z=-66.384}
94.270 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000, DESIRED_HEADING=39.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=66.045, NAV_HEADING=89.512, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.041, NAV_VX=0.039, NAV_VY=0.012, NAV_X=-4.650, NAV_Y=-3.784, NAV_YAW=-1.562, NAV_Z=-66.045}
